"","StationID","Latitude","Longitude","Sta_Desc","US_L3CODE","US_L3NAME","US_L4CODE","US_L4NAME","VAHU6","ASSESS_REG","OFFICE_NM","VaName","Tidal","VAHUSB","FedName","HUC10","Basin","BASIN_CODE","Basin_Code","CountyCityName","FIPS"
"1363","4AROA102.05",37.039619,-79.0165,"Roanoke R. at 37.03962, -79.0165","45","Piedmont","45e","Northern Inner Piedmont","RU63","BRRO","Blue Ridge","Roanoke River-Buffalo Creek","N","RU","Buffalo Creek-Roanoke River","0301010201","Roanoke River Basin","4A","Roanoke","Campbell","031"
"1364","2BXBJ000.03",37.323,-79.0707,"UT Carters @ Rte 850 Smoky Hollow Rd.","45","Piedmont","45e","Northern Inner Piedmont","JM12","BRRO","Blue Ridge","Beaver Creek","N","JM","Beaver Creek","0208020303","James River Basin","2B","James-Middle","Campbell","031"
"1365","2BCTE001.75",37.319611,-79.070717,"Carters Creek @ Rte 680 Poor House Rd.","45","Piedmont","45e","Northern Inner Piedmont","JM12","BRRO","Blue Ridge","Beaver Creek","N","JM","Beaver Creek","0208020303","James River Basin","2B","James-Middle","Campbell","031"
"1366","4AMKE000.22",36.700614,-78.975264,"Mikes Ck @ 1st rd xing US of Miry confl","45","Piedmont","45e","Northern Inner Piedmont","RD48","BRRO","Blue Ridge","Miry Creek","N","RD","Miry Creek","0301010404","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1367","4ATCC001.17",36.907522,-79.611103,"Dnstr of confl w/Mill Cr.","45","Piedmont","45e","Northern Inner Piedmont","RU34","BRRO","Blue Ridge","Turkeycock Creek","N","RU","Turkeycock Creek","0301010109","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"1368","4ABOR028.29",37.345756,-79.419717,"Between Lowry Rd and Goode Rd","45","Piedmont","45e","Northern Inner Piedmont","RU52","BRRO","Blue Ridge","Big Otter River-Roaring Run","N","RU","Roaring Run-Big Otter River","0301010114","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1369","4ABOY002.02",37.416383,-79.492778,"Dnstr of Rt. 122","45","Piedmont","45e","Northern Inner Piedmont","RU50","BRRO","Blue Ridge","North Otter Creek","N","RU","North Otter Creek","0301010114","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1370","4AXWO000.30",37.079458,-79.495928,"Off Tolers Ferry Rd nr Timberland Tr","45","Piedmont","45e","Northern Inner Piedmont","RU38","BRRO","Blue Ridge","Roanoke River/Leesville Lake-Old Womans Creek","N","RU","Old Womans Creek-Leesville Lake","0301010113","Roanoke River Basin","4A","Roanoke","Bedford","019"
"1371","4APRS012.73",36.5807,-80.301642,"Off of Creasy Chapel Rd.","45","Piedmont","45e","Northern Inner Piedmont","RD05","BRRO","Blue Ridge","Dan River-Peters Creek","N","RD","Peters Creek-Dan River","0301010301","Roanoke River Basin","4A","Roanoke","Patrick","141"
"1372","4AROA195.60",37.218922,-79.830506,"McVeigh Ford","45","Piedmont","45e","Northern Inner Piedmont","RU16","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Lynville Creek","N","RU","Lynville Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Franklin","067"
"1373","02066500",36.93022222,-78.66502778,"Roanoke Creek At Saxe, Va","45","Piedmont","45f","Northern Outer Piedmont","RU86","BRRO","Blue Ridge","Roanoke Creek-Lipscomb Branch","N","RU","Lipscomb Branch-Roanoke Creek","0301010205","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"1374","02079500",36.60322222,-78.29775,"Roanoke River At Buggs Island, Va","45","Piedmont","45f","Northern Outer Piedmont","RL12","BRRO","Blue Ridge","Lake Gaston-Cotton Creek","N","RL","Cotton Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1375","02079720",36.56388889,-78.20277778,"Smith Creek Trib Near South Hill, Va","45","Piedmont","45f","Northern Outer Piedmont","RL16","BRRO","Blue Ridge","Smith Creek-Blue Mud Creek","N","RL","Blue Mud Creek-Smith Creek","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1376","4AACC001.15",37.03638889,-78.585,"Ash Camp Cr 1.15 mi above Roanoke Cr","45","Piedmont","45f","Northern Outer Piedmont","RU82","BRRO","Blue Ridge","Roanoke Creek-Ash Camp Creek","N","RU","Ash Camp Creek-Roanoke Creek","0301010205","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"1377","4AACC001.75",37.035375,-78.57631945,"0.85 mi dwnstream of rt 654 bridge","45","Piedmont","45f","Northern Outer Piedmont","RU82","BRRO","Blue Ridge","Roanoke Creek-Ash Camp Creek","N","RU","Ash Camp Creek-Roanoke Creek","0301010205","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"1378","4AACC002.60",37.03222222,-78.56416667,"STA 1 - RT. 654 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RU82","BRRO","Blue Ridge","Roanoke Creek-Ash Camp Creek","N","RU","Ash Camp Creek-Roanoke Creek","0301010205","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"1379","4AACC004.87",37.03444444,-78.53166667,"Ash Camp Cr @Private Rd 0.6 mi from Rt40","45","Piedmont","45f","Northern Outer Piedmont","RU82","BRRO","Blue Ridge","Roanoke Creek-Ash Camp Creek","N","RU","Ash Camp Creek-Roanoke Creek","0301010205","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"1380","4AALN004.24",36.62555556,-78.29472222,"ALLEN CREEK, RT. 615 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1381","4AALN009.12",36.66611111,-78.31805556,"RT. 678 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1382","4ACOX000.38",36.62638889,-78.28638889,"COX CREEK, RT. 615 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1383","4ACOX001.06",36.63444444,-78.28166667,"E OF RT 4 - N OF QUARRY","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1384","4ACOX003.23",36.6623,-78.2777,"COX CR @ Iron Mill Rd, rt708","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1385","4ACOX003.50",36.66222222,-78.27861111,"COX CREEK, RT. 708 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1386","4ACOX004.23",36.67111111,-78.27305556,"COX CREEK, RT. 58 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1387","4ACOX005.19",36.6825,-78.27083333,"COX CREEK, RT. 669 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1388","4ACOX006.73",36.70166667,-78.26444444,"COX CREEK, RT. 672 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1389","4ACOX007.50",36.718711,-78.253861,"COX CREEK, RT. 668 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1390","4ACOX007.73",36.72017222,-78.2519,"Cox Cr upstr/North of rt 668","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1391","4ACTT000.70",36.59183333,-78.24147222,"Cotton Cr. @ Alexander Ferry Rd (Rt 710)","45","Piedmont","45f","Northern Outer Piedmont","RL12","BRRO","Blue Ridge","Lake Gaston-Cotton Creek","N","RL","Cotton Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1392","4ACTT002.12",36.57833333,-78.25222222,"COTTON CREEK, RT. 616 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL12","BRRO","Blue Ridge","Lake Gaston-Cotton Creek","N","RL","Cotton Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1393","4AFAR000.66",36.96408056,-78.6683,"Farmers Br @ Rt 643","45","Piedmont","45f","Northern Outer Piedmont","RU86","BRRO","Blue Ridge","Roanoke Creek-Lipscomb Branch","N","RU","Lipscomb Branch-Roanoke Creek","0301010205","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"1394","4AFLT001.10",36.61744444,-78.18213889,"RT. 637 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL14","BRRO","Blue Ridge","Lake Gaston-Flat Creek","N","RL","Flat Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1395","4AFLT002.60",36.63166667,-78.17166667,"Flat Creek @ rt 630 bridge(Belfield Rd.)","45","Piedmont","45f","Northern Outer Piedmont","RL14","BRRO","Blue Ridge","Lake Gaston-Flat Creek","N","RL","Flat Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1396","4AFLT003.30",36.64027778,-78.1675,"Flat Ck W of I85 N of Rte 630","45","Piedmont","45f","Northern Outer Piedmont","RL14","BRRO","Blue Ridge","Lake Gaston-Flat Creek","N","RL","Flat Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1397","4AFLT005.25",36.65777778,-78.15611111,"Flat Creek @ rt 631 (Tobacco Ln)","45","Piedmont","45f","Northern Outer Piedmont","RL14","BRRO","Blue Ridge","Lake Gaston-Flat Creek","N","RL","Flat Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1398","4AFLT008.79",36.69694444,-78.13222222,"STA 2-RT 642, 100 YDS BELOW NEW SOUTH HI","45","Piedmont","45f","Northern Outer Piedmont","RL14","BRRO","Blue Ridge","Lake Gaston-Flat Creek","N","RL","Flat Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1399","4AFLT008.80",36.69694444,-78.13222222,"Flat Cr 100ft above Br parallel to 642","45","Piedmont","45f","Northern Outer Piedmont","RL14","BRRO","Blue Ridge","Lake Gaston-Flat Creek","N","RL","Flat Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1400","4AFLT009.17",36.70111111,-78.13194444,"STA 1 - IMMEDIATELY ABOVE NEW SOUTH HILL","45","Piedmont","45f","Northern Outer Piedmont","RL14","BRRO","Blue Ridge","Lake Gaston-Flat Creek","N","RL","Flat Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1401","4AFLT5.25",36.65777778,-78.15611111,"Flat Creek @ rt 631 bridge(tobacco lane)","45","Piedmont","45f","Northern Outer Piedmont","RL14","BRRO","Blue Ridge","Lake Gaston-Flat Creek","N","RL","Flat Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1402","4AGRT000.90",36.56730556,-78.07202778,"ON GREAT CREEK, RT. 637 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL18","BRRO","Blue Ridge","Roanoke River/Lake Gaston-Great Creek","N","RL","Great Creek-Lake Gaston","0301010603","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1403","4AGRT003.82",36.59305555,-78.09083333,"GREAT CREEK, RT. 619 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL18","BRRO","Blue Ridge","Roanoke River/Lake Gaston-Great Creek","N","RL","Great Creek-Lake Gaston","0301010603","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1404","4AGRT004.70",36.60588889,-78.08447222,"GREAT CR @ RT. 620 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL18","BRRO","Blue Ridge","Roanoke River/Lake Gaston-Great Creek","N","RL","Great Creek-Lake Gaston","0301010603","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1405","4AGRT008.49",36.6375,-78.07277778,"GREAT CREEK @ RT 647","45","Piedmont","45f","Northern Outer Piedmont","RL18","BRRO","Blue Ridge","Roanoke River/Lake Gaston-Great Creek","N","RL","Great Creek-Lake Gaston","0301010603","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1406","4AHAG002.95",36.63194444,-78.10694445,"HAGOOD CR @ RT 627","45","Piedmont","45f","Northern Outer Piedmont","RL18","BRRO","Blue Ridge","Roanoke River/Lake Gaston-Great Creek","N","RL","Great Creek-Lake Gaston","0301010603","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1407","4AHLC001.00",37.09888889,-78.55027778,"Hills Creek @ Morton Road","45","Piedmont","45f","Northern Outer Piedmont","RU81","BRRO","Blue Ridge","Roanoke Creek-Spring Creek","N","RU","Spring Creek-Roanoke Creek","0301010205","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"1408","4ADRK000.38",36.71861111,-78.25416667,"DRY CREEK, RT. 668 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1409","4ABWB000.32",37.01916667,-78.62805556,"Bush Ford Br - SW of Rt47","45","Piedmont","45f","Northern Outer Piedmont","RU82","BRRO","Blue Ridge","Roanoke Creek-Ash Camp Creek","N","RU","Ash Camp Creek-Roanoke Creek","0301010205","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"1410","4ABWC001.00",36.88555556,-78.71388889,"RTE 600","45","Piedmont","45f","Northern Outer Piedmont","RU80","BRRO","Blue Ridge","Roanoke River-Hunting Creek","N","RU","Hunting Creek-Roanoke River","0301010204","Roanoke River Basin","4A","Roanoke","Halifax","083"
"1411","4AKTT001.15",36.62555556,-78.30361111,"Kettles Creek @ rt 4","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1412","4AKTT003.04",36.61402778,-78.32684722,"UT Kettles upstrm of Rte 678/Kettle cnfl","45","Piedmont","45f","Northern Outer Piedmont","RL11","BRRO","Blue Ridge","Allen Creek-Cox Creek","N","RL","Cox Creek-Allen Creek","0301010601","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1413","4ALIZ003.42",36.55672222,-77.9245,"RT. 667 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL22","BRRO","Blue Ridge","Roanoke River/Lake Gaston-Lizard Creek","N","RL","Lizard Creek-Lake Gaston","0301010604","Roanoke River Basin","4A","Roanoke","Brunswick","025"
"1414","4APOB003.00",36.57036111,-78.044,"RT. 626 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL20","BRRO","Blue Ridge","Poplar Creek","N","RL","Poplar Creek","0301010603","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1415","4APOB005.98",36.60083333,-78.03472222,"POPLAR CR - S OF 611/E OF 625","45","Piedmont","45f","Northern Outer Piedmont","RL20","BRRO","Blue Ridge","Poplar Creek","N","RL","Poplar Creek","0301010603","Roanoke River Basin","4A","Roanoke","Brunswick","025"
"1416","4APOB006.35",36.60972222,-78.03555555,"POPLAR CREEK, RT. 611 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL20","BRRO","Blue Ridge","Poplar Creek","N","RL","Poplar Creek","0301010603","Roanoke River Basin","4A","Roanoke","Brunswick","025"
"1417","4APOL000.60",36.63277778,-78.02027778,"POLE CR @ RT 662","45","Piedmont","45f","Northern Outer Piedmont","RL20","BRRO","Blue Ridge","Poplar Creek","N","RL","Poplar Creek","0301010603","Roanoke River Basin","4A","Roanoke","Brunswick","025"
"1418","4AROA000.00",36.55055556,-78.04972222,"LAKE GASTON, STA. #5 STATE LINE MECKLENB","45","Piedmont","45f","Northern Outer Piedmont","RL18","BRRO","Blue Ridge","Roanoke River/Lake Gaston-Great Creek","N","RL","Great Creek-Lake Gaston","0301010603","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1419","4AROA004.54",36.54972222,-78.1175,"LAKE GASTON, OFF POINT (MECKLENBURG COUN","45","Piedmont","45f","Northern Outer Piedmont","RL18","BRRO","Blue Ridge","Roanoke River/Lake Gaston-Great Creek","N","RL","Great Creek-Lake Gaston","0301010603","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1420","4AROA007.40",36.57183333,-78.15569444,"GASTON RESERVOIR, ROUTE 85 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL14","BRRO","Blue Ridge","Lake Gaston-Flat Creek","N","RL","Flat Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1421","4AROA008.66",36.58833333,-78.16277778,"LAKE GASTON, STA. 3 - RT. 85 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL14","BRRO","Blue Ridge","Lake Gaston-Flat Creek","N","RL","Flat Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1422","4AROA012.08",36.60638889,-78.20944444,"GASTON RESERVOIR, ROUTE 1 BRIDGE","45","Piedmont","45f","Northern Outer Piedmont","RL12","BRRO","Blue Ridge","Lake Gaston-Cotton Creek","N","RL","Cotton Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1423","4AROA018.04",36.60321111,-78.29756944,"DS OF KERR DAM @ BOAT RAMP (old gauge)","45","Piedmont","45f","Northern Outer Piedmont","RL12","BRRO","Blue Ridge","Lake Gaston-Cotton Creek","N","RL","Cotton Creek-Lake Gaston","0301010602","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1424","4AROA018.36",36.59416667,-78.30111111,"BUOY 1 - JOHN H. KERR RESERVOIR","45","Piedmont","45f","Northern Outer Piedmont","RL09","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Eastland Creek","N","RL","Eastland Creek-John H Kerr Reservoir","0301010210","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1425","4AROA019.95",36.57138889,-78.29777778,"KERR RESERVOIR AT BUOY 2","45","Piedmont","45f","Northern Outer Piedmont","RL09","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Eastland Creek","N","RL","Eastland Creek-John H Kerr Reservoir","0301010210","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1426","4AROA021.90",36.56919444,-78.33316667,"KERR RESERVOIR AT MOUTH OF NUTBUSH CREEK","45","Piedmont","45f","Northern Outer Piedmont","RL09","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Eastland Creek","N","RL","Eastland Creek-John H Kerr Reservoir","0301010210","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
"1427","4AROA022.52",36.56916667,-78.34555556,"STA B-4, BUOY 4 - KERR RESERVOIR-MECKLEN","45","Piedmont","45f","Northern Outer Piedmont","RL09","BRRO","Blue Ridge","Roanoke River/John H Kerr Reservoir-Eastland Creek","N","RL","Eastland Creek-John H Kerr Reservoir","0301010210","Roanoke River Basin","4A","Roanoke","Mecklenburg","117"
